Cpd,CATS2D_09_DA_me,C-012_me,VE1sign_D/Dt_bt,F08[C-O]_me,C-012_at,VE2_D/Dt_me,SpMAD_AEA(dm)_bt,S-109_bt,GATS3p_at,HyWi_B(s)_bt,Active
142,0.203233256,-0.064665127,0.025818391,-1.069284065,-0.080357143,0.039224018,-0.104367816,-0.333333333,-0.053069196,-0.314942529,-1
192,-0.796766744,-0.064665127,-0.131181609,-3.069284065,-0.080357143,0.031224018,-0.054367816,-0.333333333,0.198930804,-0.664942529,-1
1553,-1.166666667,-0.333333333,-0.240181609,-4,-0.080357143,0.022,-0.034367816,-0.333333333,-0.054069196,-0.064942529,-1
1364,-0.884615385,-0.230769231,0.10567037,-1.846153846,0,0.023115385,-0.090873016,-0.53968254,-0.111705882,-0.670767196,-1
277,-0.796766744,-0.064665127,-0.131181609,-3.069284065,-0.080357143,0.031224018,-0.044367816,-0.333333333,0.228930804,-0.174942529,-1
443,-0.796766744,-0.064665127,-0.09832963,-1.069284065,-0.080357143,-0.004775982,0.009126984,0.46031746,-0.130069196,-0.090767196,1
991,1.203233256,0.935334873,-0.13902963,9.930715935,0.919642857,0.035224018,-0.030873016,-0.53968254,0.017930804,-0.290767196,-1
152,-0.796766744,-0.064665127,0.059818391,-2.069284065,-0.080357143,0.027224018,-0.104367816,-0.333333333,0.033930804,-0.384942529,1
1774,-0.884615385,-0.230769231,0.01867037,2.153846154,0,0.020115385,-0.090873016,-0.53968254,-0.079705882,-0.750767196,-1
1806,0.115384615,-0.230769231,-0.09832963,1.153846154,0,0.014115385,-0.060873016,-0.53968254,0.091294118,-0.350767196,-1
1219,0.115384615,-0.230769231,0.24567037,4.153846154,-0.080357143,-0.020884615,-0.050873016,-0.53968254,0.013930804,-0.210767196,-1
257,0.203233256,-0.064665127,0.008818391,0.930715935,-0.080357143,0.011224018,0.025632184,-0.333333333,0.148930804,0.085057471,1
1858,-0.884615385,-0.230769231,0.10067037,-1.846153846,0,0.016115385,-0.040873016,-0.53968254,0.191294118,-0.840767196,-1
1821,-0.884615385,-0.230769231,-0.14052963,-0.846153846,0,0.030115385,0.019126984,-0.53968254,-0.008705882,-0.030767196,-1
1894,-0.884615385,-0.230769231,0.21867037,0.153846154,0,0.002115385,-0.050873016,-0.53968254,0.261294118,-0.510767196,-1
237,-0.796766744,-0.064665127,-0.236181609,-2.069284065,-0.080357143,0.096224018,-0.064367816,-0.333333333,0.218930804,-0.494942529,-1
692,-0.796766744,-0.064665127,-0.18702963,0.930715935,-0.080357143,-0.011775982,0.029126984,0.46031746,-0.218069196,0.359232804,1
1876,0.115384615,-0.230769231,-0.09132963,0.153846154,0,0.024115385,-0.080873016,-0.53968254,0.001294118,-0.640767196,-1
369,-1.166666667,-0.333333333,-0.092181609,1,-0.080357143,0.01,-0.084367816,-0.333333333,0.030930804,-0.074942529,-1
161,0.203233256,-0.064665127,-0.117181609,0.930715935,-0.080357143,0.004224018,-0.064367816,-0.333333333,0.073930804,0.125057471,-1
1324,-0.884615385,-0.230769231,0.10967037,-1.846153846,-0.080357143,0.031115385,-0.070873016,-0.53968254,0.248930804,-0.630767196,-1
1881,0.115384615,-0.230769231,0.15667037,2.153846154,0,0.015115385,-0.040873016,-0.53968254,0.111294118,-0.570767196,-1
312,-0.796766744,-0.064665127,-0.277181609,-1.069284065,-0.080357143,0.019224018,-0.034367816,-0.333333333,0.428930804,-0.074942529,-1
1337,-0.884615385,-0.230769231,-0.08532963,-1.846153846,0,0.016115385,-0.070873016,-0.53968254,0.041294118,-0.700767196,-1
854,-0.796766744,-0.064665127,0.03967037,0.930715935,-0.080357143,-0.012775982,0.029126984,0.46031746,-0.024069196,0.409232804,1
2026,-0.884615385,-0.230769231,-0.04232963,-1.846153846,0,0.006115385,0.049126984,-0.53968254,-0.068705882,-0.720767196,-1
1222,0.115384615,-0.230769231,0.00467037,8.153846154,0,-0.009884615,-0.020873016,-0.53968254,-0.049705882,0.009232804,-1
532,2.203233256,-0.064665127,0.10967037,0.930715935,-0.080357143,-0.017775982,0.049126984,-0.53968254,0.138930804,-0.020767196,1
771,0.203233256,-0.064665127,0.16767037,0.930715935,-0.080357143,-0.003775982,-0.030873016,-0.53968254,0.108930804,-0.020767196,1
1054,-0.796766744,-0.064665127,-0.10932963,-1.069284065,-0.080357143,-0.005775982,0.019126984,0.46031746,-0.091069196,0.149232804,1
1838,0.115384615,-0.230769231,-0.07632963,-0.846153846,0,0.014115385,-0.140873016,-0.53968254,-0.087705882,-0.720767196,-1
704,-0.796766744,-0.064665127,0.12867037,0.930715935,-0.080357143,-0.020775982,-0.000873016,0.46031746,0.108930804,0.089232804,1
817,2.203233256,-0.064665127,-0.08932963,-0.069284065,-0.080357143,0.008224018,-0.030873016,-0.53968254,-0.026069196,-0.400767196,1
1170,0.115384615,-0.230769231,-0.12412963,-0.846153846,0,0.021115385,-0.040873016,-0.53968254,0.011294118,-0.520767196,-1
698,0.203233256,0.935334873,0.08367037,-2.069284065,0.919642857,0.022224018,0.049126984,-0.53968254,0.013930804,-0.280767196,1
894,0.203233256,-0.064665127,0.04767037,2.930715935,-0.080357143,-0.024775982,-0.020873016,-0.53968254,0.158930804,-0.030767196,-1
942,-0.796766744,-0.064665127,-0.17282963,-1.069284065,-0.080357143,0.069224018,-0.070873016,-0.53968254,0.208930804,-0.770767196,-1
1644,0.203233256,-0.064665127,-0.15322963,3.930715935,-0.080357143,0.010224018,-0.010873016,-0.53968254,0.000930804,0.199232804,-1
1896,-0.884615385,-0.230769231,0.09367037,-0.846153846,0,0.024115385,-0.080873016,-0.53968254,-0.152705882,-0.790767196,-1
1283,1.115384615,-0.230769231,0.12767037,4.153846154,0,-0.035884615,-0.080873016,-0.53968254,-0.056705882,-0.170767196,-1
1045,2.203233256,0.935334873,0.14067037,0.930715935,0.919642857,-0.013775982,-0.010873016,-0.53968254,-0.007069196,0.139232804,1
871,0.203233256,-0.064665127,0.29967037,-0.069284065,-0.080357143,0.001224018,-0.040873016,-0.53968254,0.108930804,-0.040767196,1
583,-0.796766744,-0.064665127,-0.07832963,1.930715935,-0.080357143,-0.010775982,0.009126984,0.46031746,-0.104069196,0.299232804,1
1910,-0.884615385,-0.230769231,0.11967037,0.153846154,0,-0.002884615,0.009126984,-0.53968254,-0.018705882,-0.300767196,-1
204,-0.796766744,-0.064665127,-0.256181609,2.930715935,-0.080357143,0.002224018,-0.004367816,-0.333333333,0.388930804,0.245057471,-1
1594,-0.166666667,-0.333333333,-0.110181609,-2,-0.080357143,0.012,-0.024367816,-0.333333333,0.073930804,-0.004942529,-1
1307,-0.884615385,-0.230769231,-0.05732963,3.153846154,0,-0.007884615,-0.090873016,-0.53968254,0.031294118,-0.380767196,-1
411,1.115384615,-0.230769231,0.000818391,4.153846154,-0.080357143,-0.011884615,-0.014367816,-0.333333333,0.198930804,-0.064942529,-1
1796,-0.884615385,-0.230769231,0.11667037,1.153846154,0,0.008115385,-0.000873016,-0.53968254,0.011294118,-0.380767196,-1
1374,-0.884615385,-0.230769231,0.08067037,-1.846153846,0,0.010115385,-0.090873016,-0.53968254,-0.103705882,-0.780767196,-1
1464,-0.884615385,-0.230769231,-0.07432963,0.153846154,0,0.046115385,-0.030873016,-0.53968254,0.031294118,-0.880767196,-1
1996,-0.884615385,-0.230769231,0.17567037,4.153846154,0,-0.009884615,-0.050873016,-0.53968254,-0.018705882,-0.330767196,-1
611,-0.796766744,-0.064665127,0.06367037,-1.069284065,-0.080357143,-0.010775982,0.019126984,0.46031746,-0.036069196,-0.000767196,1
1986,0.115384615,-0.230769231,-0.14292963,5.153846154,0,-0.003884615,0.029126984,-0.53968254,-0.055705882,-0.070767196,-1
720,0.203233256,-0.064665127,-0.11712963,0.930715935,-0.080357143,-0.010775982,0.029126984,0.46031746,0.168930804,0.089232804,1
1359,-0.884615385,-0.230769231,-0.13132963,-0.846153846,0,0.007115385,-0.050873016,-0.53968254,0.031294118,-0.640767196,-1
727,0.203233256,-0.064665127,0.21267037,1.930715935,-0.080357143,-0.008775982,0.009126984,-0.53968254,0.013930804,0.089232804,1
755,-0.796766744,-0.064665127,-0.08232963,-1.069284065,-0.080357143,-0.012775982,0.019126984,0.46031746,0.062930804,0.369232804,1
665,1.203233256,-0.064665127,0.25567037,-0.069284065,-0.080357143,0.001224018,-0.050873016,-0.53968254,0.050930804,-0.350767196,1
669,-0.796766744,-0.064665127,-0.15842963,-1.069284065,-0.080357143,-0.007775982,0.019126984,0.46031746,0.078930804,-0.010767196,1
451,0.203233256,-0.064665127,0.00367037,-1.069284065,-0.080357143,-0.008775982,0.119126984,0.46031746,0.108930804,0.209232804,1
1236,-0.884615385,-0.230769231,0.21567037,0.153846154,0,0.007115385,-0.050873016,-0.53968254,0.021294118,-0.410767196,-1
526,-0.796766744,-0.064665127,-0.19762963,-1.069284065,-0.080357143,-0.007775982,0.049126984,0.46031746,-0.169069196,0.259232804,1
242,-0.796766744,-0.064665127,-0.193181609,-2.069284065,-0.080357143,0.050224018,-0.054367816,-0.333333333,0.228930804,-0.434942529,-1
1451,-0.884615385,-0.230769231,0.13767037,0.153846154,0,0.008115385,0.029126984,-0.53968254,0.141294118,-0.540767196,-1
1769,0.115384615,-0.230769231,0.10767037,-0.846153846,0,-0.017884615,-0.010873016,-0.53968254,-0.018705882,-0.360767196,-1
1158,-0.884615385,-0.230769231,-0.18582963,-0.846153846,0,0.006115385,-0.020873016,-0.53968254,-0.018705882,-0.520767196,-1
1201,-0.884615385,-0.230769231,-0.06132963,-0.846153846,0,-0.005884615,-0.060873016,-0.53968254,0.151294118,-0.370767196,-1
1216,0.115384615,-0.230769231,-0.21230963,-0.846153846,0,-0.007884615,-0.000873016,-0.53968254,0.081294118,-0.450767196,-1
2022,-0.884615385,-0.230769231,-0.03732963,2.153846154,0,0.006115385,-0.050873016,-0.53968254,0.021294118,-0.170767196,-1
218,0.203233256,-0.064665127,-0.144181609,-0.069284065,-0.080357143,0.042224018,-0.054367816,-0.333333333,0.098930804,-0.294942529,1
724,-0.796766744,-0.064665127,-0.10932963,-1.069284065,-0.080357143,-0.005775982,0.029126984,0.46031746,-0.108069196,0.339232804,1
